Id,Slack (ns),Source Clock,Sink Clock,Exception,Hops,TDMs used per hop**,Total TDM delay (ns)*,User logic delay (ns),Path delay (ns),Requirement (ns),Start Point,End Point,Net Name,
63,981.228,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.844,19.242,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[16],Din_aptn_ft[6]: Dout[16]
64,981.232,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.840,19.242,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[15],Din_aptn_ft[6]: Dout[15]
65,981.234,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.838,19.240,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[14],Din_aptn_ft[6]: Dout[14]
66,981.242,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.830,18.758,1000.000,Din[7:0].Din[2],Dout[17:0].Dout[5],Din_aptn_ft[2]: Dout[5]
67,981.245,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.827,19.242,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[16],Din_aptn_ft[7]: Dout[16]
68,981.248,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.824,19.225,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[13],Din_aptn_ft[6]: Dout[13]
69,981.249,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.823,19.242,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[15],Din_aptn_ft[7]: Dout[15]
70,981.251,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.821,19.240,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[14],Din_aptn_ft[7]: Dout[14]
71,981.266,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.807,19.225,1000.000,Din[7:0].Din[7],Dout[17:0].Dout[13],Din_aptn_ft[7]: Dout[13]
72,981.296,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.776,19.197,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[12],Din_aptn_ft[5]: Dout[12]
73,981.301,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.771,19.192,1000.000,Din[7:0].Din[5],Dout[17:0].Dout[11],Din_aptn_ft[5]: Dout[11]
74,981.339,System:r,System:r,-,FB1_uA,x1: x1,(trace:5.146) + (trace:5.146) = 10.292,5.733,19.197,1000.000,Din[7:0].Din[6],Dout[17:0].Dout[12],Din_aptn_ft[6]: Dout[12]
